OBJECTID,objectid_1,vendor_name,vendor_city,vendor_state,vendor_zip_code,vendor_id
4706,4706,VALLEY PROTEINS INC,WINCHESTER,VA,226033607,27247
4707,4707,FORENSIC PIECES INC,PENSACOLA,FL,325032691,28870
4708,4708,OLIVARIS ARCHITECTURAL,ASHEVILLE,NC,28803,30001
4709,4709,CITY CAB OF ORL,ORLANDO,FL,32806,31034
4710,4710,COURTYARD BY MARRIOTT,DALLAS,TX,75202,32165
4711,4711,BRISCO INC.,SWANNANOA,NC,28778,32706
4712,4712,EXPRESS SERVICES INC,OKLAHOMA CITY,OK,73162,18783
4713,4713,KAY HAMPTON,ASHEVILLE,NC,28816,23360
4714,4714,SHELL OIL 10012178009,ASHEVILLE,NC,28805,26941
4715,4715,Wildlife Pharm00 OF 00,WINDSOR,CO,80550,27937
4716,4716,OTHER WORLD COMPUTING,WOODSTOCK,IL,60098,28269
4717,4717,MARRIOTT SUGAR LAND TO,SUGAR LAND,TX,77479,28601
4718,4718,MINUTEKEY,BOULDER,CO,80301,37091
4719,4719,Power Systems,KNOXVILLE,TN,37909,29265
4720,4720,"OPENGOV, INC",REDWOOD CITY,CA,94063,30854
4721,4721,HARRINS SAND AND GRAVE,ASHEVILLE,NC,28806,31186
4722,4722,ARKON RESOURCES,ARCADIA,CA,91006,31850
4723,4723,"RODNEY DAVID MONROE DBA CONSULTANT, LLC",CHARLOTTE,NC,28262,32514
4724,4724,CBRNE CONVERGENCE,LICHFIELD,LN,WS137BH,32846
4725,4725,TREASURER OF VIRGINIA,RICHMOND,VA,23218-0570,7067
4726,4726,"BRYANT'S LAND AND DEVELOPMENT INDUSTRIES, INC.",BURNSVILLE,NC,28714,11266
4727,4727,ARIZONA GRAND RESORT,PHOENIX,AZ,85044,32205
4728,4728,ALOHA CAFE,ASHEVILLE,NC,28801,33201
4729,4729,HYATT PLACE CHARLOTTE,CHARLOTTE,NC,28217,33533
4730,4730,M & M TOOL & MACHINERY,SALT LAKE CIT,UT,84115,25922
4731,4731,NC DHHS DCD LICENSE,RALEIGH,NC,27699,26586
4732,4732,LUCID SOFTWARE INC.,SOUTH JORDAN,UT,84095,27250
4733,4733,CHEF  THE FARMER,KINSTON,NC,28501,27582
4734,4734,WILLIAMSON-DICKIE,FORT WORTH,TX,76104,28246
4735,4735,SURVEILLANCE-VIDEO.COM,NEW YORK CITY,NY,10013,31873
4736,4736,DEMOLITION & ASBESTOS REMOVAL,GREENSBORO,NC,27407,8919
4737,4737,Luke Atlinson Furnitur,ASHEVILLE,NC,28806,25567
4738,4738,AVIS RENT-A-CAR 1,MIAMI,FL,33142,30808
4739,4739,GA PLANNING ASSOC,DRUID HILLS,GA,30033,31140
4740,4740,AWS NIRVANA,ASHEVILLE,NC,28803,31804
4741,4741,USERBRAIN CREDITS,GRAZ,DU,8010,36473
4742,4742,MYSIDEWALK,KANSAS CITY,MO,64105,37801
4743,4743,BLT US SAFETY & SUPPL,LA PUENTE,CA,91746,25730
4744,4744,FAVILLAS PIZZA,ASHEVILLE,NC,28804,26394
4745,4745,DIRECTPROMOTIONALS,DURHAM,NC,27713,27227
4746,4746,FLAT ROCK WOOD ROOM,HENDERSONVILLE,NC,28792,29480
4747,4747,WESTIN GALLERIA DALLAS,DALLAS,TX,752406603,29812
4748,4748,MBTA NORTH STATN,BOSTON,MA,02114,30144
4749,4749,"MARKETSPACE SOLUTIONS, INC.",LINCOLNTON,NC,28093,8773
4750,4750,"COLE JENEST & STONE, PA",CHARLOTTE,NC,28202,15179
4751,4751,UNION SECURITY INSURANCE CO.,KANSAS CITY,MO,64108,14847
4752,4752,CRONIN & COMPANY LLC,SUMMIT,NJ,07901,32491
4753,4753,POPEYES 11560,MOCKSVILLE,NC,27028,38110
4754,4754,BILLS AUTO GLASS,MARION,NC,28752,25089
4755,4755,EMMA BUS LINE,ASHEVILLE,NC,28803,26872
4756,4756,PINE VIEW BUILDINGS,STATESVILLE,NC,28625,27081
4757,4757,WHETSTONE PHOTOGRAPHY,LONG CREEK,SC,29658,30831
4758,4758,"BASELINE SPORTS CONSTRUCTION, LLC",KNOXVILLE,TN,37921,32159
4759,4759,SUNTRUST,BALTIMORE,MD,21279-9194,4296
4760,4760,"PARTNERS UNLIMITED,INC,",ASHEVILLE,NC,28801,7213
4761,4761,HANSEN ARCHITECTURAL PRODUCTS LLC,WEAVERVILLE,NC,28787,22859
4762,4762,DWIGHT B MULLEN,ASHEVILLE,NC,28803,37592
4763,4763,TOM ALBANESE CONSULTING LLC,COLUMBUS,OH,43202,38179
4764,4764,"DAMON, ELIZABETH    ",BROOKLYN,NY,11232,29766
4765,4765,COURTYARD CHARLOTTE AI,CHARLOTTE,NC,28217,32351
4766,4766,LIBRARY GARAGE,NASHVILLE,TN,37201,33679
4767,4767,PARABON NANOLABS INC,RESTON,VA,201905203,34343
4768,4768,"VEHICLE TECHNICAL CONSULTANTS,INC.",BEAUMONT,CA,92223,35594
4769,4769,JIMMY S ON THE RIVER,SWANNANOA,NC,28778,36264
4770,4770,ICMI EVENTS,NEW YORK,NY,10010,25189
4771,4771,BY-PASS POWER EQUIPMENT INC.,WAYNESVILLE,NC,28786,25853
4772,4772,SUPERIOR SCHOOL OF RE,CHARLOTTE,NC,28277,27436
4773,4773,FRESH AS CAN BEE CATER,SWANNANOA,NC,28778,27774
4774,4774,EMBASSY SUITES,CHARLOTTE,NC,28202,28100
4775,4775,ENVIRONMENTAL TESTING SOLUTION,ASHEVILLE,NC,28802,4983
4776,4776,LADD`S,MEMPHIS,TN,38133,30330
4777,4777,CRESTLINE     00 OF 00,LEWISTON,ME,04240,30453
4778,4778,CONSTRUCTION & LANDSCAPE SERVICES INC.,MARSHALL,NC,28753,34953
4779,4779,JOSEPH A. PEARSON,ASHEVILLE,NC,28806,35617
4780,4780,ROWDY BEAR MOUNTAIN,PIGEON FORGE,TN,378632996,37492
4781,4781,MALLARD FOOD SHOP 20,DOVER,NC,28526,38943
4782,4782,MARRIOTT SAN ANTONIO P,SAN ANTONIO,TX,78205,27459
4783,4783,MYLAWCLE.COM,NORTH PORT,FL,34201,28123
4784,4784,"BUMPUS, CHRISTOPHER",ASHEVILLE,NC,28803,28461
4785,4785,DOLAN CONSULTING GROUP,KENTWOOD,MI,49512,29002
4786,4786,GLOCK INC,SMYRNA,GA,30082,29125
4787,4787,HYDRA-STOP DIVISION OF ADS LLC,ALSIP,IL,60802,7585
4788,4788,PLASTICARD-LOCKTECH INTERNATIO,ASHEVILLE,NC,28803,6334
4789,4789,LOWES,WINTER GARDEN,FL,34787,21654
4790,4790,"ASHEWELL MEDICAL GROUP,P.A.",ASHEVILLE,NC,28801,34884
4791,4791,WNC WASH PROS LLC,ASHEVILLE,NC,28806,37638
4792,4792,"110%, INC.",SALIDA,CO,81201,23151
4793,4793,WAYPOINT ANALYTICAL -,RICHMOND,VA,23237,25561
4794,4794,MAGID GLOVE  SAFETY,ROMEOVILLE,IL,60446,28315
4795,4795,ARISTATEK,LARAMIE,WY,82072,29474
4796,4796,"PROTERRA, INC",BURLINGAME,CA,94010,29643
4797,4797,ONERAIN,LONGMONT,CO,80504,7562
4798,4798,"ENVIRONMENTAL SYSTEMS RESEARCH INSTITUTE, INC",REDLANDS,CA,92373-8100,947
4799,4799,ABYSA,ASHEVILLE,NC,28801,12431
4800,4800,CLOUDHQ,SAN FRANCISCO,CA,94116,33038
4801,4801,"METPRO,INC",SHERRILLS FORD,NC,28673,38325
4802,4802,OMEGA RAIL MANAGEMEN,NASHVILLE,TN,37220,23669
4803,4803,RAIN BIRD ONLINE STORE,AZUSA,AZ,91702,27628
4804,4804,HARRISON BROS SUPPLY,CHAPEL HILL,NC,275176040,28415
4805,4805,HARRYS ON THE HILL LLC,ASHEVILLE,NC,288063618,29497
4806,4806,THE PIN CENTER,LAS VEGAS,NV,89117,2129
4807,4807,"VIVANTIO, INC.      ",NEWTON,MA,02458,22109
4808,4808,TOWNEPLACE SUITES RALE,RALEIGH,NC,27606,38342
4809,4809,TRUCKRACKSPLUS.COM DBA,RESCUE,CA,95672,33516
4810,4810,SP   UNDISPUTED BELTS,ONTARIO,CA,91762,34097
4811,4811,GRAYSHIFT LLC,ATLANTA,GA,30308,37014
4812,4812,BHUNA CORPORATION,ASHEVILLE,NC,28805,37097
4813,4813,VETERINARY INFORMATION,DAVIS,CA,95616,37346
4814,4814,ASSOC CAREER CENTER,TROY,NY,12180,38093
4815,4815,MOUNTAIN JUICERY,ASHEVILLE,NC,28803,25358
4816,4816,SIMPLEVIEW LLC,TUCSON,AZ,85741,25607
4817,4817,COURTYARD BY MARRIOTT,SAN DIEGO,CA,92101,25939
4818,4818,LAMPS PLUS - 52,CHATSWORTH,CA,91311,28856
4819,4819,CEUPLAN,SPRING HILL,FL,34610,28939
4820,4820,ZINK OUTDOOR POWER EQUIPMENT I,MARS HILL,NC,28754-1119,4442
4821,4821,"EARTHCHANNEL COMMUNICATIONS, INC.",CLARKSVILLE,GA,30523,10061
4822,4822,"MOST DEPENDABLE FOUNTAINS, INC.",ARLINGTON,TN,38002,10393
4823,4823,"BLUE RIDGE TREKS, LLC",ASHEVILLE,NC,28801,21717
4824,4824,MEZZALUNA,HENDERSONVILLE,NC,28792,38033
4825,4825,DRURY INNS,BURLINGTON,NC,27215,26377
4826,4826,STAPLS7224343574000001,ATLANTA,GA,30349,33078
4827,4827,INTERNATIONAL TRANSACTION,CITY,ST,12345,34406
4828,4828,"COLE PRO MEDIA, LLC",VACAVILLE,CA,95687,35199
4829,4829,PRC WEB DEVELOPMENT LLC,ASHEVILLE,NC,28806,36410
4830,4830,"BETSCH ASSOCIATES, I",GREENVILLE,SC,29601,11329
4831,4831,"EQUINOX ENVIRON. CONSULT. & DESIGN, INC",ASHEVILLE,NC,28801,14246
4832,4832,EBAY O 22-05979-25926,LUXEMBOURG,LU,2449,35972
4833,4833,TRANSPO INDUSTRIES INC,NEW ROCHELLE,NY,10801,36719
4834,4834,"DONALD WAYNE SMITH, JR.",ASHEVILLE,NC,28803,37051
4835,4835,SUBWAY        03289170,ASHEVILLE,NC,28803,25644
4836,4836,RELATIONAL WISDOM 360,BILLINGS,MT,59106,26981
4837,4837,CELLULAR SALES NC-BR,ASHEVILLE,NC,28806,28309
4838,4838,PRESERVATION SOCIETY OF ASHEVILLE AND BUNCOMBE CO,ASHEVILLE,NC,28801,31558
4839,4839,KEYENCE CORPORATION OF AMERICA,ELMWOOD PARK,NJ,07407,31890
4840,4840,CRAZY EGG.COM,LA MIRADA,CA,90638,32637
4841,4841,WESTERN CAROLINA UNIVERSITY,CULLOWHEE,NC,28723,10310
4842,4842,TRANSIT HOLDING INC,DELAWARE,OH,43015,16593
4843,4843,"SKIDMORE OWINGS & MERRILL NORTH CAROLINA,PLLC",NEW YORK,NY,10005,25003
4844,4844,INSTITUTE OF TRANSPORT,WASHINGTON,DC,20006,25999
4845,4845,CHARGERBACKLOSTFOUND,CARSON CITY,NV,897067930,33573
4846,4846,"THOMAS ALVIN PINNER, III",ASHEVILLE,NC,28803,36032
4847,4847,"INFOARMOR, INC.",SCOTTSDALE,AZ,85256,36327
4848,4848,VIASAT IN-FLIGHT WI-FI,CARLSBAD,CA,92009,36573
4849,4849,BIKRAM YOGA ASHEVILLE,ASHEVILLE,NC,28803,26626
4850,4850,RACK SOLUTIONS INC,GREENVILLE,TX,75402,27622
4851,4851,The Regeneration Stati,ASHEVILLE,NC,28803,29626
4852,4852,SHUTTLE EXPRESS INC,RENTON,WA,98057,30954
4853,4853,WORLDWIDE FORD SALES,MARION,VA,24354,31249
4854,4854,HAMPTON INNS,NORCROSS,GA,300712927,33032
4855,4855,INHYUCK HA,CULLOWHEE,NC,28723,7207
4856,4856,"SAFARILAND, LLC",JACKSONVILLE,FL,32218,18614
4857,4857,COSTAR REALTY INFORMATION INC.,BALTIMORE,MD,21279-1123,34011
4858,4858,"JASPER HOMESTEAD, LLC",CHAPEL HILL,NC,27516,36513
4859,4859,LITTLE CAESARS 0270 00,HICKORY,NC,28601,37841
4860,4860,AGR GARDENER SUPPLY CO,BURLINGTON,VT,05401,38926
4861,4861,3954 KEYSTONE AUTOMOTI,LAKELAND,FL,33815,27768
4862,4862,EXPERIAN     CREDITRE,DANA POINT,CA,92629,29434
4863,4863,TST  THE CHOP SHOP BUT,ASHEVILLE,NC,28801,31349
4864,4864,ASHEVILLE VAULT SERV INC DBA,CANDLER,NC,28715,28
4865,4865,ASHEVILLE ADDICTION CONSULTANT,ASHEVILLE,NC,28813-5200,1694
4866,4866,SALSARITAS 155 ASHEVIL,ASHEVILLE,NC,288034639,27668
4867,4867,PROFESSIONAL PLASTICS,FULLERTON,CA,928310000,36613
4868,4868,"DESIGNPD,, LLC",FISHERS,IN,46038,38488
4869,4869,ITN INTERNATIONAL INC.,BETHESDA,MD,20814,29334
4870,4870,SAFERWHOLESALEDOTCOM,NEW LENOX,IL,60451,30121
4871,4871,HOLIDAY INN EXPRESS LE,LEXINGTON,NC,27295,30662
4872,4872,SUB NON VERIFIED - DISABLED,,,,33619
4873,4873,MUSICIANSFRIENDWEB,WESTLAKE VILLAGE,CA,91362,33662
4874,4874,FIVERR,NEW YORK,NY,10016,35285
4875,4875,CAROLINA ENVIRONMENTAL SYSTEMS,KERNERSVILLE,NC,27284,761
4876,4876,"NEW DIMENSIONS IN PAVEMENT MARKINGS, INC.",FLETCHER,NC,28732,7499
4877,4877,FLAT ROCK PLAYHOUSE,FLAT ROCK,NC,28731,28647
4878,4878,SP   TRI CITY TOOLS,ELBURN,IL,60119,29142
4879,4879,AMERICAN ASSO POLICE O,WILMETTE,IL,60091,31057
4880,4880,"KEN WEEDEN & ASSOCIATES, INC.",WILMINGTON,NC,28406,32975
4881,4881,CANOPY,WASHINGTON,DC,200363206,34057
4882,4882,CARIBE ROYALE RESORT S,ORLANDO,FL,32820,34303
4883,4883,TAYLOR SECURITY,NORTHVALE,NJ,07647,35139
4884,4884,NC ARBORETUM SOCIETY,ASHEVILLE,NC,28806,6812
4885,4885,"DEVEREUX & BANZHOFF, PLLC",ASHEVILLE,NC,28801,11976
4886,4886,NOREGON SYSTEMS INC,GREENSBORO,NC,27409,32829
4887,4887,HAWTHORNE INN,WINSTON-SALEM,NC,27101,33370
4888,4888,SUB NON VERIFIED - BLACK,,,,33616
4889,4889,AMERICAN POLYGRAPH ASS,CHATTANOOGA,TN,37421,34993
4890,4890,"SYNERGY SPORTS  CHARLOTTE, LLC",WAXHAW,NC,28173,35239
4891,4891,INTERNATIONAL TRANSACTION,CITY,ST,12345,36321
4892,4892,COMMUNITY FOUNDATION O,ASHEVILLE,NC,288031700,24419
4893,4893,NUTECH INDUSTRIES INC,LAS VEGAS,NV,891202470,26878
4894,4894,SHAW UNIVERSITY,DURHAM,NC,27701,28501
4895,4895,THE URBAN NEWS,ASHEVILLE,NC,28802,8123
4896,4896,SLATE COMMUNICATIONS,FORT COLLINS,CO,80526,24937
4897,4897,GREG SMITH EQUIPMENT,INDIANAPOLIS,IN,46218,30937
4898,4898,SP   IOGRAPHER,PASADENA,CA,91107,31435
4899,4899,TACTICAL AND SURVIVAL,HARRISONBURG,VA,22801,31933
4900,4900,"TAG CONTRACTING, INC",OLD FORT,NC,28762,32597
4901,4901,BLACK IN HR,LAWRENCEVILLE,GA,30046,36510
4902,4902,"DELTA HOUSE LIFE DEVELOPMENT OF ASHEVILLE, INC.",ASHEVILLE,NC,28801,12723
4903,4903,"D&S ASPHALT MATERIALS, INC.",TRYON,NC,28782,15926
4904,4904,NIOA,KNOXVILLE,TN,37939,20715
4905,4905,"STERICYCLE,INC",BANNOCKBURN,IL,60015,21213
4906,4906,PARK MGM/NOMAD-ADV DEP,LAS VEGAS,NV,89109,31080
4907,4907,ETSY.COM,BROOKLYN,NY,11201,31578
4908,4908,"TEAM ONE NETWORK,LLC",FREDERICKSBURG,VA,22406,32574
4909,4909,INTERNATIONAL TRANSACTION,CITY,ST,0,38193
4910,4910,SAFE LIFT INC,BLOUNTVILLE,TN,37617,38574
4911,4911,MCCARTHY TIRE SERVICE,FLETCHER,NC,28732,27711
4912,4912,THE URBAN CONGA INC ,TAMPA,FL,33605,28873
4913,4913,XERO SHOES,BROOMFIELD,CO,800213498,30084
4914,4914,DUKE ENERGY PROGRESS INC.,CHARLOTTE,NC,28201,512
4915,4915,MARATHON PETRO,LENOIR,NC,28645,25813
4916,4916,HOTEL CONTESSA - HOTEL,SAN ANTONIO,TX,78205,28730
4917,4917,WILLSCOT MOBILE MINI,PHOENIX,MD,85008,38050
4918,4918,SP   MT-RSR,FRIDLEY,MN,55432,38382
4919,4919,ROPE.COM,COCONUT CREEK,FL,33073,38883
4920,4920,HALL`S DIVING CENTER,MARATHON,FL,33050,30390
4921,4921,NAAEE,WASHINGTON,DC,20036,32809
4922,4922,"ACTIVE ERGONOMICS,, INC.",RALEIGH,NC,27613,33473
4923,4923,AUSTIN CONSTRUCTION AND GRADING COMPANY,HORSE SHOE,NC,28742,33805
4924,4924,MARY KEATING MCMAHAN,ASHEVILLE,NC,28803,34469
4925,4925,INK TECHNOLOGIES LLC,CENTERVILLE,OH,45459,35136
4926,4926,NATIONAL CONSTRUCTION RENTALS,CHARLOTTE,NC,28269,5773
4927,4927,ASHEVILLE ART MUSEUM ASSN,ASHEVILLE,NC,28802,3191
4928,4928,"TROTT COMMUNICATIONS GROUP, INC.",IRVING,TX,75038,16802
4929,4929,LENNON REVOCABLE TRUST,ASHEVILLE,NC,28801,30868
4930,4930,USA GASOLINE 62533,LARAMIE,WY,82070,31409
4931,4931,CKE BLUE SKY CAFE FLET,FLETCHER,NC,28732,33450
4932,4932,TERESA CARR,ASHEVILLE,NC,28805,34495
4933,4933,PAYPAL  MIST KING,SEATTLE,ON,N8M2X7,36155
4934,4934,MICHIGAN SAFETY PRODUC,HARBOR SPRING,MI,49740,37200
4935,4935,HAMPTON INN & SUITES D,DURHAM,NC,27701,25458
4936,4936,THE WORLD OF CLOTHING,HENDERSONVILLE,NC,28792,28163
4937,4937,"JONES, GARY",ASHEVILLE,NC,28805,28495
4938,4938,MARRIOTT CHRLSTN RIVER,CHARLESTON,SC,29403,30204
4939,4939,"KNOX ASSOCIATES, INC.",PHOENIX,AZ,85027-2112,5796
4940,4940,FIRST AT BLUE RIDGE,RIDGECREST,NC,28770,5298
4941,4941,CHEMTRADE CHEMICALS CORP.,DETROIT,MI,48277,18531
4942,4942,INTERNAL REVENUE SERVICE,KANSAS CITY,MO,64121-9690,20031
4943,4943,WORTHINGTON CYLINDERS,COLUMBUS,OH,43085,26523
4944,4944,CLINGMAN AVE LLC,ASHEVILLE,NC,28801,26689
4945,4945,LITERACY COUNCIL OF BUNCOMBE COUNY,ASHEVILLE,NC,28801,28687
4946,4946,PRO-VISION INC.,BYRON CENTER,MI,49315,28853
4947,4947,ECHO GLOBAL LOGISTICS,CHICAGO,IL,60654,35843
4948,4948,INSURANCE SERVICE OF ASHEVILLE,ASHEVILLE,NC,28802,1362
4949,4949,ENVIRONMENTAL QUALITY INSTITUTE,ASHEVILLE,NC,28801,12680
4950,4950,WORLDWIDEJANITOR.COM,METAIRIE,LA,70003,27164
4951,4951,JON DON ECOMM #999,ROSELLE,IL,60172,35494
4952,4952,KEEN INC,PORTLAND,OR,97209,35992
4953,4953,CAPITAL AWARENESS L.L.C,ASHEVILLE,NC,28804,37486
4954,4954,REALTOR ASSOCIATION/ML,CHICAGO,IL,60611,27330
4955,4955,MSICERTIFIED.COM,DOWNINGTOWN,PA,19335,27336
4956,4956,STANDARD PIZZA CO,ASHEVILLE,NC,288063256,28830
4957,4957,"TRI-STATE TECHNICAL SERVICES, INC",VALDOSTA,GA,31601,31123
4958,4958,"SMARTMAPS, INC.",KNOXVILLE,TN,37932,32617
4959,4959,HOLIDAY INN EXPRESS-MT,BELMONT,NC,28012,33287
4960,4960,"A&D ENVIRONMENTAL SERVICES, INC.",HIGH POINT,NC,27261,14080
4961,4961,"NOVUS BEW ASHEVILLE, LLC",MT. PLEASANT,SC,29465,24482
4962,4962,"PLAYCORE WISCONSIN, INC.",DELRAY BEACH,FL,33446,24651
4963,4963,MIYAKO HOUSE,ASHEVILLE,NC,288013017,38548
4964,4964,SP2,OVERLAND PARK,KS,662121300,32056
4965,4965,QUICK AS A WINK CLEANE,ASHEVILLE,NC,28803,32474
4966,4966,WWW.VITCAS.COM,INTERNET,GB,BS45NZ,33138
4967,4967,IV SEMINARS,SANTA CRUZ,CA,950601500,33971
4968,4968,WRIGHT STONE WORKS,BLACK MTN,NC,28711,34638
4969,4969,ACCA (ACCAWEB.ORG),CHICAGO,IL,60603,35302
4970,4970,THE GALLERY COLLECTION,RIDGEFIELD,NJ,07660,25315
4971,4971,ANGELOS FAMILY RESTAURANT,FAIRVIEW,NC,28730,26646
4972,4972,GARY CASH MEDIATION INC,ASHEVILLE,NC,28803,27897
4973,4973,TIXCFABRIGADE,NEW YORK CITY,NY,10001,28561
4974,4974,GLOCK STORE,SAN DIEGO,CA,92111,29892
4975,4975,TEXAS AWWA,AUSTIN,TX,78708,31392
4976,4976,DANNY'S DUMPSTERS,LEICESTER,NC,28748,11226
4977,4977,R & W INC,ASHEVILLE,NC,28813,2152
4978,4978,SPECIES 360,MINNEAPOLIS,MN,55425,11349
4979,4979,GMV SYNCROMATICS,LOS ANGELES,CA,90014,34661
4980,4980,GPS CITY OF SALUDA,SALUDA,NC,28773,35202
4981,4981,THE ACTUARIAL ADVANTAGE INC.,SUSSEX,WI,53089,37194
4982,4982,COURTYARD OAKLAND DOWN,OAKLAND,CA,94607,27456
4983,4983,TUESDAY MORNING #1155,ASHEVILLE,NC,28806,27997
4984,4984,APPSHEET PUBLISH+ YR,BELLEVUE,WA,98133,28710
4985,4985,"EASTERN WRECKER SALES, INC",CLAYTON,NC,27520,30702
4986,4986,SUDDEN SERVICE #58,PLEASANT VIEW,TN,37146,31415
4987,4987,INTERNATIONAL TRANSACTION,CITY,ST,12345,34489
4988,4988,OX BODIES,FAYETTE,AL,35555,23251
4989,4989,"MOUNTAIN ULTRASOUND IMAGING, INC.",ASHEVILLE,NC,28803,25292
4990,4990,SPRINGHILL SUITES,ASHEVILLE,NC,28805,25833
4991,4991,GILBERT ENGINEERING COMPANY,STATESVILLE,NC,28687,26005
4992,4992,"CLEAN ENVIRONMENTS OF ASHEVILLE, INC.",ASHEVILLE,NC,28804,10038
4993,4993,P.F. PETTIBONE,CRYSTAL LAKE,IL,60014,10536
4994,4994,BILTMORE IRON & METAL,ASHEVILLE,NC,28803,22026
4995,4995,MARLOW WHITE UNIFORMS,LEAVENWORTH,KS,66048,25192
4996,4996,PANERA BREAD #601218,CHARLOTTE,NC,28210,26852
4997,4997,APPALACHIAN VINTNE,ASHEVILLE,NC,28803,28773
4998,4998,TRANTEX TRANSPORTATION PRODUCTS OF TEXAS INC.,HOUSTON,TX,77086,29022
4999,4999,WENDYS 332,GREENVILLE,NC,27834,35259
5000,5000,WE HAUL,BLACK MTN,NC,287119712,37429
5001,5001,SP   MYPHONECASE.COM,LA HABRA,CA,90631,37678
5002,5002,DANIELS COMMUNICATIONS INC,ASHEVILLE,NC,28803,778
5003,5003,SAFE TRANSPORTATION TRAINING SPECIALISTS,NOBLESVILLE,IN,46062,15932
5004,5004,SITEIMPROVE,BLOOMINGTON,MN,55437,25086
5005,5005,MIDAMERICA EDC,COLUMBUS,OH,43215,27207
5006,5006,BESTWAY,GREENSBORO,NC,27403,31037
5007,5007,GOOGLE CLOUD 01DB80-8E,MOUNTAINVIEW,CA,94043,33244
5008,5008,"TRIANGLE AQUATICS, LLC",CARY,NC,27519,34369
5009,5009,"WALTER ROY MOZINGO, JR",ASHEVILLE,NC,28814,34867
5010,5010,CORNERS LIMITED,KALAMAZOO,MI,49001,10665
5011,5011,"NC BOARD OF EXAMINERS OF PLUMBING, HEATING AND FIR",RALEAIGH,NC,27609,11910
5012,5012,ALL HANDS FIRE EQUIPMENT,WALL,NJ,07719,11996
5013,5013,E.REPUBLIC,FOLSOM,CA,95630,29308
5014,5014,HILTON GARDEN INN TAMP,TAMPA,FL,33610,31976
5015,5015,SP   LEARNGPR,SUWANEE,GA,30024,33636
5016,5016,DAVE SELLECK,ASHEVILLE,NC,28803,34973
5017,5017,CAROLINA GUNS & GEAR W,ASHEVILLE,NC,28803,37715
5018,5018,RYAN PICKENS,ASHEVILLE,NC,28801,37964
5019,5019,NUVAIR,OXNARD,CA,93033,27399
5020,5020,SP   EXPLORESCIENTIFIC,SPRINGDALE,AR,72762,28226
5021,5021,"INDEMAND LANDSCAPE MANAGEMENT, INC.",BLACK MTN,NC,28711,8060
5022,5022,A C RICH,WAKE FOREST,NC,27587,10728
5023,5023,THE SALVATION ARMY & GEORGIA CORPORATION,ASHEVILLE,NC,28801,16679
5024,5024,IRWIN SEATING COMPANY,ALTAMONT,IL,62411,12351
5025,5025,COUNTY OF BUNCOMBE,ASHEVILLE,NC,28801,14060
5026,5026,SP   THE REPTILE DOCTO,FRANKSTON,VI,3199,35614
5027,5027,"GLORY GLOBAL SOLUTIONS, INC",LISLE,IL,60532,37237
5028,5028,A & P MANUFACTURING LL,MOUNTAIN HOME,AR,72653,38946
5029,5029,"CALDWELL, KEEGHAN",HENDERSONVILLE,NC,28739,27585
5030,5030,ELECTRIC MAINTENANCE S,BRIDGEPORT,CT,06605,28040
5031,5031,TEES2URDOOR.COM,NEDERLAND,TX,77627,31372
5032,5032,BEST WESTERN PLUS,NASHVILLE,TN,37214,31913
5033,5033,USDN,PORT WASHINGTON,WI,53074,32909
5034,5034,ROGERS ATHLETIC COMPANY,CLARE,MI,48617,34618
5035,5035,"KERCHER ENGINEERING, INC.",COLFAX,NC,27235,20011
5036,5036,FACTORY DIRECT SHIPPER,CAMBRIA,WI,53923,26958
5037,5037,PR DIAMOND PRODUCTS INC.,LAS VEGAS,NV,89118,6045
5038,5038,PAUL GAITHER,ARDEN,NC,28704,29855
5039,5039,HOLA MEDIA INC,ARDEN,NC,28704,30104
5040,5040,MOTHERSAGAINSTDRUNKDRI,IRVING,TX,75062,32013
5041,5041,"SPORTS FACILITIES GROUP, INC.",RIVERSIDE,CA,92503,32019
5042,5042,PY  NAPC,VIRGINIA BEACH,VA,23451,38505
5043,5043,ATLASSIAN,SAN FRANCISCO,CA,94104,38511
5044,5044,DULA'S AUTOMOTIVE,ASHEVILLE,NC,28806,26019
5045,5045,JRE CHARLOTTE,CHARLOTTE,NC,28269,27685
5046,5046,OFFICE DEPOT #180,BOCA RATON,FL,33496,27691
5047,5047,HOLIDAY INN EXPRESS GR,GREENSBORO,NC,27409,29849
5048,5048,SATCOM GLOBAL LTD,CHANDLER,AZ,85225,8358
5049,5049,SOUTHERN COMPUTER WAREHOUSE,MARIETTA,GA,30062-3982,4522
5050,5050,JR STONE SALES INC  ,ASHEVILLE,NC,28802,23463
5051,5051,FUSIONSITE ASHEVILLE,ASHEVILLE,NC,28806,34326
5052,5052,VET MED TEAM,RICHMOND HILL,ON,L4B3H7,38113
5053,5053,BLACKHAWK,OVERLAND PARK,KS,66214,38654
5054,5054,TRADE STREET ADVISORS LLC,CHARLOTTE,NC,28202,27293
5055,5055,ATLANTA MARRIOTT CENTU,ATLANTA,GA,30345,31621
5056,5056,T.S.I. DBA TRU-VU MONITORS,ARLINGTON HTS,IL,60004,32162
5057,5057,YOURMEMBERSHIP CAREERS,ST PETERSBURG,FL,33702,32660
5058,5058,CHATTANOOGA ZOO,CHATTANOOGA,TN,374042306,33785
5059,5059,TOTAL MAINTENANCE SOLUTIONS SOUTH,TAYLORS,SC,29687,9248
5060,5060,SUSAN H. HISE,ASHEVILLE,NC,28806,34475
5061,5061,APPALACHIAN SITEWORK INC,WAYNESVILLE,NC,28785,37970
